0,4.38507
1000,1.85717
2000,1.09297
3000,1.43858
4000,2.3083
5000,3.29783
6000,2.13897
7000,1.48771
8000,0.913351
9000,1.4633
10000,1.86671
11000,3.35463
12000,1.8706
13000,0.497584
14000,2.06501
15000,2.79583
16000,1.04849
17000,2.48775
18000,1.08437
19000,0.994388
20000,1.62886
21000,1.49405
22000,0.105233
23000,1.79032
24000,0.885784
25000,0.0350826
26000,1.90278
27000,1.86206
28000,0.174078
29000,0.126633
30000,1.56148
31000,1.64067
32000,3.06967
33000,0.678026
34000,0.654026
35000,0.155436
36000,0.0115496
37000,1.1797
38000,0.423481
39000,4.27242e-05
40000,0.818823
41000,1.58765
42000,1.55667
43000,0.640577
44000,1.11836
45000,0.0148528
46000,0.28278
47000,0.139082
48000,0.970132
49000,0.0396793
50000,2.15059
51000,1.50134
52000,1.22439
53000,0.629019
54000,3.03603
55000,1.23657
56000,0.360996
57000,2.04503
58000,2.78286
59000,0.0193668
60000,1.19306
61000,1.35011
62000,0.987244
63000,3.61874
64000,1.14879
65000,2.84471
66000,2.13731
67000,0.364036
68000,0.954292
69000,0.867984
70000,0.141758
71000,1.60822
72000,0.921792
73000,1.17834
74000,0.107371
75000,1.7554
76000,0.71865
77000,0.531665
78000,0.105871
79000,4.27136e-05
80000,0.472526
81000,2.28303
82000,1.22325
83000,1.26051
84000,0.755305
85000,1.85199
86000,0.595433
87000,0.568106
88000,1.06881
89000,1.59741
90000,0.468986
91000,2.05424
92000,1.06534
93000,0.535101
94000,2.75688
95000,1.57751
96000,0.114008
97000,4.27393e-05
98000,1.12129
99000,0.735647
